buy_brown,buy_light_blue,buy_pink,buy_orange,buy_red,buy_yellow,buy_green,buy_indigo,buy_stations,buy_utilities,max_development_level,unspendable_cash,n_games,wins,avg_props,avg_houses,avg_hotels,avg_turns,raw_win_rate,smoothed_win_rate,predicted_win_rate
1,1,1,0,0,0,1,0,0,0,5,50,100,29,8.05,2.12,1.82,139.38,0.29,0.2879888582088072,0.2631730395501775
1,0,0,0,0,0,1,0,0,0,3,100,100,32,7.87,1.27,1.37,138.68,0.32,0.3165602867802358,0.2631539802698814
1,0,0,0,0,1,1,1,0,1,5,0,100,21,4.97,0.47,0.59,165.02,0.21,0.211798382018331,0.2631509191045969
1,1,1,0,0,0,1,0,0,1,3,0,100,22,6.26,0.72,1.06,162.32,0.22,0.22132219154214053,0.2631360371202488
1,1,0,1,0,0,1,1,0,1,3,0,100,30,7.28,1.13,1.21,144.76,0.3,0.2975126677326167,0.26311510128361065
0,1,1,0,1,1,0,0,1,1,3,0,100,29,7.57,1.75,1.65,108.68,0.29,0.2879888582088072,0.26306029708183787
1,0,1,1,0,1,0,1,0,1,3,100,100,28,7.91,2.21,1.71,132.0,0.28,0.27846504868499766,0.26305573640446217
1,0,1,0,0,0,0,1,1,1,3,100,100,29,7.76,0.94,1.43,149.75,0.29,0.2879888582088072,0.2630515867562187
1,0,1,1,0,0,1,1,0,1,3,100,100,30,7.78,1.4,1.28,134.65,0.3,0.2975126677326167,0.2630434906753095
1,0,0,1,1,0,1,1,0,0,5,50,100,32,8.26,1.14,1.64,122.05,0.32,0.3165602867802358,0.26300225945583683
1,1,0,1,1,1,1,0,0,1,3,0,100,25,6.55,1.67,1.35,121.31,0.25,0.2498936201135691,0.2629902182438297
0,1,0,1,0,0,1,1,0,1,3,0,100,28,8.43,1.37,1.58,138.95,0.28,0.27846504868499766,0.2629592966071619
1,0,0,1,1,0,0,0,0,1,5,50,100,24,6.83,1.55,1.42,136.5,0.24,0.2403698105897596,0.2629468791772367
1,0,1,1,0,1,0,0,0,1,3,0,100,25,5.64,1.21,0.89,147.97,0.25,0.2498936201135691,0.2629455060323963
1,1,1,1,1,0,0,0,0,1,3,0,100,33,8.06,1.31,1.49,124.99,0.33,0.3260840963040453,0.26292446178257267
1,0,1,0,0,1,1,0,0,0,3,0,100,25,7.02,1.11,1.34,129.07,0.25,0.2498936201135691,0.2628397957330534
1,1,0,0,1,1,1,1,1,1,3,100,100,29,7.41,1.03,1.2,147.48,0.29,0.2879888582088072,0.2627992111348345
0,1,0,1,1,1,1,1,1,1,3,0,100,31,6.96,1.14,1.49,126.37,0.31,0.30703647725642624,0.2627845772123428
0,1,1,0,1,0,1,0,0,0,3,50,100,32,9.2,1.64,2.18,113.41,0.32,0.3165602867802358,0.2627758107735659
1,0,1,1,1,0,1,0,1,0,3,0,100,28,7.66,1.51,1.65,140.91,0.28,0.27846504868499766,0.26273091747313393
1,1,0,1,1,1,0,1,1,0,5,50,100,29,7.27,0.83,1.44,138.88,0.29,0.2879888582088072,0.2627093924320983
1,0,1,1,0,1,1,1,1,1,5,100,100,25,7.06,1.26,1.56,132.59,0.25,0.2498936201135691,0.2626646272652857
0,1,1,0,0,1,0,0,1,1,3,0,100,23,6.4,0.81,0.95,143.34,0.23,0.23084600106595005,0.26265729985100156
1,1,0,0,0,0,1,0,0,1,3,100,100,35,9.2,2.16,1.85,137.18,0.35,0.3451317153516643,0.2626501120772573
1,1,1,0,0,1,0,1,1,0,5,100,100,30,8.97,1.74,1.56,133.83,0.3,0.2975126677326167,0.2626393030199793
1,1,0,0,1,0,0,0,1,1,5,100,100,30,8.43,1.62,1.8,132.0,0.3,0.2975126677326167,0.26262356403038395
1,0,0,0,0,1,1,0,1,0,3,100,100,31,7.63,1.69,1.7,100.59,0.31,0.30703647725642624,0.2626053079548329
0,1,0,1,1,1,1,0,1,1,5,50,100,27,8.29,1.95,1.69,120.47,0.27,0.2689412391611882,0.2626039063785758
1,0,1,0,1,1,0,0,1,0,5,0,100,30,8.92,1.96,1.88,128.01,0.3,0.2975126677326167,0.26259849600799734
0,1,1,0,0,0,1,0,1,1,3,50,100,33,8.96,1.1,1.67,150.54,0.33,0.3260840963040453,0.26259707599259885
0,1,0,0,1,1,1,0,1,1,5,100,100,32,7.75,1.9,1.65,139.7,0.32,0.3165602867802358,0.2625620768903434
0,1,1,0,0,0,1,1,1,1,5,100,100,26,5.84,0.92,0.92,153.24,0.26,0.2594174296373786,0.2625491319095706
1,1,1,1,1,1,0,1,1,0,5,0,100,29,7.13,1.08,1.56,116.82,0.29,0.2879888582088072,0.2625406615173653
1,1,0,0,0,0,1,0,0,0,5,0,100,30,6.96,0.87,1.18,139.84,0.3,0.2975126677326167,0.2625231690441289
1,0,1,1,0,1,1,0,0,1,3,50,100,32,8.97,2.1,1.91,148.89,0.32,0.3165602867802358,0.26250188759068865
0,1,0,0,1,1,1,0,1,1,3,100,100,27,6.36,1.48,1.23,110.23,0.27,0.2689412391611882,0.2625002587034103
1,0,1,1,0,0,0,1,0,1,3,100,100,28,7.94,2.0,1.52,130.67,0.28,0.27846504868499766,0.2624974569863409
1,0,1,1,1,1,0,0,1,1,3,0,100,30,7.75,1.2,1.3,178.89,0.3,0.2975126677326167,0.26245397887663835
1,1,0,1,0,1,1,1,1,0,3,100,100,23,6.52,1.13,1.45,113.28,0.23,0.23084600106595005,0.26239994483526347
0,1,1,1,0,1,1,0,1,1,3,0,100,32,7.42,1.39,1.45,143.66,0.32,0.3165602867802358,0.26239511708230084
1,0,1,0,1,1,0,1,1,0,5,0,100,25,8.44,1.55,1.82,161.99,0.25,0.2498936201135691,0.2623812836597397
0,1,0,0,1,0,1,0,0,1,5,100,100,34,8.85,2.14,1.69,166.95,0.34,0.3356079058278548,0.26237694552649077
1,1,0,1,0,1,0,1,0,0,5,100,100,30,8.24,1.64,1.6,117.52,0.3,0.2975126677326167,0.2623602077386018
0,1,0,0,1,0,1,0,1,1,5,100,100,28,7.41,1.38,1.52,126.28,0.28,0.27846504868499766,0.26235840383693726
1,1,1,1,1,0,0,1,1,0,5,50,100,27,8.08,0.92,1.28,173.42,0.27,0.2689412391611882,0.26235541096551557
1,0,0,1,0,0,0,0,0,1,5,0,100,27,6.29,1.67,0.91,157.82,0.27,0.2689412391611882,0.2623299511609065
0,1,0,1,0,1,1,1,0,1,5,0,100,31,8.78,1.98,1.84,152.86,0.31,0.30703647725642624,0.2623284752406084
1,0,1,0,1,0,0,1,1,0,5,50,100,29,8.01,1.34,1.62,137.23,0.29,0.2879888582088072,0.26232126443135306
0,1,1,0,1,1,1,0,0,0,3,0,100,23,6.76,1.19,1.21,131.05,0.23,0.23084600106595005,0.2623211878038666
1,1,1,1,0,0,1,1,0,1,5,0,100,32,8.79,2.37,1.91,147.09,0.32,0.3165602867802358,0.26231849586364175
1,0,0,1,1,0,0,1,0,0,5,50,100,32,8.5,1.09,1.48,164.84,0.32,0.3165602867802358,0.2622887221556453
1,0,1,1,0,0,0,0,0,1,5,0,100,33,8.43,1.27,1.83,122.3,0.33,0.3260840963040453,0.26228694281218135
1,0,0,1,1,0,0,0,1,1,3,0,100,29,7.18,1.42,1.14,139.44,0.29,0.2879888582088072,0.262284626115389
1,1,0,1,1,1,1,1,0,1,5,50,100,26,7.01,1.65,1.71,139.14,0.26,0.2594174296373786,0.2622757485992045
1,1,0,1,1,1,0,1,0,0,3,100,100,31,8.26,1.58,1.65,146.6,0.31,0.30703647725642624,0.26226539105703084
1,0,0,1,1,0,1,0,0,0,5,50,100,29,7.38,1.3,1.51,137.02,0.29,0.2879888582088072,0.2622222880902919
1,1,1,1,0,0,1,1,0,1,3,0,100,23,6.75,1.12,1.4,129.21,0.23,0.23084600106595005,0.26219501598188694
1,1,0,1,0,1,0,1,0,0,5,0,100,23,5.96,0.6,1.0,144.98,0.23,0.23084600106595005,0.26217284417232445
0,1,1,0,0,1,0,0,1,0,3,50,100,33,8.08,1.45,1.66,140.74,0.33,0.3260840963040453,0.2621653589295573
1,0,1,1,1,1,0,0,0,1,3,100,100,27,7.12,1.37,1.24,149.34,0.27,0.2689412391611882,0.26215039384852096
1,1,0,1,0,1,1,1,0,0,5,0,100,24,5.66,1.0,1.05,132.18,0.24,0.2403698105897596,0.26214381143837334
1,1,0,0,1,1,0,1,1,0,5,100,100,36,8.07,1.38,1.8,147.48,0.36,0.35465552487547386,0.2621058721970433
0,1,1,0,0,1,0,0,1,1,3,50,100,31,7.39,1.71,1.41,137.82,0.31,0.30703647725642624,0.26210426349707916
1,0,1,0,0,1,0,0,1,0,5,0,100,32,8.56,1.81,1.68,147.15,0.32,0.3165602867802358,0.26209770467074234
0,1,1,1,1,1,0,0,1,0,5,0,100,29,7.23,0.88,1.31,143.92,0.29,0.2879888582088072,0.2620404405571787
1,0,0,0,1,1,1,0,1,1,5,100,100,29,8.3,1.11,1.7,147.93,0.29,0.2879888582088072,0.2620113282052043
0,1,1,1,1,1,1,0,1,1,3,50,100,27,6.7,1.43,1.16,130.6,0.27,0.2689412391611882,0.26201095705645905
0,1,1,0,1,0,1,0,0,0,5,50,100,31,7.65,1.06,1.34,159.9,0.31,0.30703647725642624,0.2620062397063912
0,1,1,0,0,1,1,0,0,0,5,50,100,26,7.11,1.03,1.51,129.32,0.26,0.2594174296373786,0.2619838049407268
1,1,0,0,0,0,1,0,0,0,3,0,100,28,8.36,1.6,1.68,152.15,0.28,0.27846504868499766,0.26197516700600365
1,1,0,1,0,1,1,0,1,0,3,0,100,32,8.54,2.03,1.84,126.4,0.32,0.3165602867802358,0.2619609592400371
0,1,0,1,1,1,0,1,1,0,5,50,100,17,4.99,0.77,0.89,139.73,0.17,0.1737031439230929,0.2619584221389305
0,1,0,1,1,1,0,0,1,0,3,100,100,31,6.9,1.02,1.24,153.03,0.31,0.30703647725642624,0.2619543478497784
1,1,1,0,0,0,1,1,0,0,5,0,100,25,6.75,1.65,1.19,137.2,0.25,0.2498936201135691,0.2619472807728963
1,1,0,0,1,0,1,0,1,1,3,100,100,31,7.82,1.34,1.37,129.89,0.31,0.30703647725642624,0.2619092966465204
1,0,1,0,0,1,0,1,0,0,3,0,100,28,8.08,2.13,1.37,149.19,0.28,0.27846504868499766,0.2618885850774707
1,0,0,1,0,1,1,0,0,0,3,100,100,30,7.78,1.35,1.2,126.13,0.3,0.2975126677326167,0.26187431469913064
1,0,1,1,0,1,1,0,1,1,5,100,100,39,9.11,1.17,1.92,128.57,0.39,0.38322695344690244,0.2618726809105328
0,1,1,0,0,1,1,1,1,0,3,100,100,28,7.6,0.99,1.55,115.38,0.28,0.27846504868499766,0.26185142622010377
1,0,1,0,0,0,1,1,1,1,3,100,100,29,8.18,1.68,1.75,145.74,0.29,0.2879888582088072,0.26183729043329107
1,1,0,1,0,1,0,1,1,0,3,50,100,25,7.57,1.54,1.46,152.16,0.25,0.2498936201135691,0.2618087581457697
1,0,1,0,1,0,1,0,0,0,5,50,100,30,6.62,0.99,1.08,146.35,0.3,0.2975126677326167,0.2617961973924393
1,1,0,1,1,0,0,0,1,1,3,0,100,34,9.41,1.49,1.95,146.33,0.34,0.3356079058278548,0.26177161677105015
1,0,0,1,1,1,0,0,1,1,3,0,100,27,7.35,0.74,1.37,165.4,0.27,0.2689412391611882,0.26175251446046494
0,1,1,1,1,0,0,0,1,0,5,100,100,33,8.6,1.75,1.83,137.97,0.33,0.3260840963040453,0.26172667093408547
0,1,1,1,1,1,1,1,1,1,3,0,100,28,7.37,1.21,1.52,145.66,0.28,0.27846504868499766,0.26171982350345624
1,0,1,1,1,0,0,1,1,0,5,0,100,30,7.84,1.32,1.47,153.82,0.3,0.2975126677326167,0.26169477516293665
1,1,1,0,0,1,0,1,0,0,3,0,100,30,7.43,1.54,1.57,139.19,0.3,0.2975126677326167,0.26168674409101444
1,1,0,1,1,1,1,0,1,1,3,50,100,27,6.68,1.07,1.19,153.38,0.27,0.2689412391611882,0.2616818437717475
1,1,0,1,1,1,0,1,1,0,3,50,100,26,6.51,1.72,1.41,103.02,0.26,0.2594174296373786,0.2616712577455507
1,0,0,1,1,1,1,0,0,1,5,0,100,19,5.85,0.97,1.01,125.69,0.19,0.19275076297071195,0.26165614633713113
0,1,1,1,1,1,1,0,1,1,5,50,100,34,8.1,1.97,1.51,121.6,0.34,0.3356079058278548,0.2616189708705898
0,1,1,1,0,0,1,1,0,1,5,100,100,29,7.95,1.7,1.7,134.53,0.29,0.2879888582088072,0.2616132527336514
0,1,0,0,0,0,1,0,1,1,3,50,87,29,8.64367816091954,1.1149425287356323,1.4942528735632183,173.6551724137931,0.3333333333333333,0.32868293599918214,0.2616069657266722
1,0,1,1,0,1,0,0,1,0,3,0,100,26,6.64,0.69,1.01,155.13,0.26,0.2594174296373786,0.26160175606576574
0,1,0,1,0,0,1,0,1,1,3,100,100,27,7.18,1.41,1.51,125.5,0.27,0.2689412391611882,0.2615823944275364
0,1,1,0,0,0,1,0,0,0,5,50,100,32,8.08,1.47,1.61,140.56,0.32,0.3165602867802358,0.26153020260947935
1,0,0,1,1,1,1,0,1,1,5,100,100,28,7.94,1.15,1.65,124.81,0.28,0.27846504868499766,0.2615237007664069
1,0,1,1,1,0,0,0,0,1,5,0,100,26,7.23,1.36,1.35,155.65,0.26,0.2594174296373786,0.26152047010593266
0,1,1,1,0,1,0,0,1,1,3,50,100,28,7.79,0.9,1.46,159.7,0.28,0.27846504868499766,0.2615183982708078
0,1,1,1,0,1,1,0,1,0,3,0,100,26,7.08,1.53,1.25,149.89,0.26,0.2594174296373786,0.26149242108940457
1,0,1,0,0,1,1,0,0,0,3,50,100,30,7.34,1.23,1.43,150.59,0.3,0.2975126677326167,0.26147318760922755
0,1,0,1,1,0,0,0,1,0,3,100,100,28,7.72,1.31,1.47,148.19,0.28,0.27846504868499766,0.26144789438629856
1,0,1,0,0,1,1,1,0,1,5,0,100,29,7.02,0.9,1.5,138.56,0.29,0.2879888582088072,0.2614332040687806
1,0,0,0,0,1,1,0,0,0,3,50,100,24,6.53,1.51,1.2,147.2,0.24,0.2403698105897596,0.26141939356523036
1,1,1,0,1,1,1,0,0,1,3,0,100,29,7.21,1.15,1.14,141.49,0.29,0.2879888582088072,0.261417332030004
0,1,0,1,1,0,0,1,1,0,5,100,100,23,6.42,1.35,1.3,144.94,0.23,0.23084600106595005,0.26140967408822235
0,1,1,0,1,1,1,0,0,0,5,0,100,27,6.18,1.36,1.27,152.13,0.27,0.2689412391611882,0.2613789214205991
1,0,0,1,0,0,1,0,1,0,3,100,100,35,8.67,1.68,1.92,128.12,0.35,0.3451317153516643,0.2613611259606163
1,1,0,1,1,0,1,0,1,1,5,100,100,25,6.98,1.3,1.09,162.49,0.25,0.2498936201135691,0.2613506059039048
1,0,0,1,1,1,1,1,0,1,5,0,100,25,7.24,1.92,1.11,153.83,0.25,0.2498936201135691,0.26133921851631037
0,1,1,1,0,0,1,1,1,1,5,100,100,31,7.28,0.7,1.6,126.63,0.31,0.30703647725642624,0.26132664169328407
1,1,0,1,0,1,1,1,1,0,5,0,100,27,6.8,1.5,1.42,130.34,0.27,0.2689412391611882,0.2613263777874086
1,1,1,0,0,1,1,0,0,0,5,50,100,24,7.54,1.39,1.38,152.15,0.24,0.2403698105897596,0.2613046285725218
1,1,0,1,0,1,1,0,1,0,5,0,100,31,8.15,1.12,1.7,148.39,0.31,0.30703647725642624,0.2612990469480014
1,0,0,0,0,1,1,0,1,1,5,100,100,29,7.38,1.44,1.0,151.47,0.29,0.2879888582088072,0.26129785874828526
1,1,0,0,0,1,1,0,0,0,3,0,100,30,7.69,1.93,1.79,141.36,0.3,0.2975126677326167,0.26123462376552586
0,1,1,0,1,1,0,0,1,0,3,50,100,25,7.45,1.04,1.56,129.44,0.25,0.2498936201135691,0.26123395708147035
1,1,0,1,0,1,1,1,1,1,5,0,100,35,8.32,2.02,1.67,128.6,0.35,0.3451317153516643,0.26123375415183786
1,1,0,1,0,1,0,1,0,1,5,50,100,31,8.05,0.9,1.45,158.64,0.31,0.30703647725642624,0.2612248481836531
0,1,0,0,0,1,1,0,1,1,3,100,100,31,9.81,2.23,1.92,110.23,0.31,0.30703647725642624,0.2612220857136221
1,1,0,0,0,1,1,0,1,0,3,100,100,25,8.22,1.55,1.33,153.96,0.25,0.2498936201135691,0.2612070444732358
1,1,1,1,0,1,0,1,1,0,5,100,100,26,7.59,1.07,1.33,152.91,0.26,0.2594174296373786,0.2611984999330097
0,1,0,0,0,0,1,1,0,1,5,50,100,31,8.84,1.98,1.56,130.03,0.31,0.30703647725642624,0.26116327177289533
1,1,1,0,0,1,0,0,0,0,3,50,100,22,6.17,0.87,1.22,133.97,0.22,0.22132219154214053,0.26115952176641916
1,0,1,1,0,1,0,0,1,0,3,50,100,26,6.7,0.85,1.22,162.39,0.26,0.2594174296373786,0.26115412976100877
1,0,0,1,0,0,0,0,1,1,3,0,100,29,7.71,1.56,1.44,145.74,0.29,0.2879888582088072,0.2611466488307157
0,1,1,0,1,1,1,1,1,1,3,0,100,30,8.12,0.86,1.51,152.77,0.3,0.2975126677326167,0.26114257794499485
0,1,0,0,1,1,1,1,1,0,5,100,100,28,8.49,1.9,1.67,124.84,0.28,0.27846504868499766,0.2611385828983373
1,0,0,1,1,1,0,0,0,1,3,0,100,24,6.31,0.78,1.23,147.45,0.24,0.2403698105897596,0.26111690870285126
0,1,0,1,1,1,1,1,1,1,3,50,100,22,6.17,1.34,1.21,146.17,0.22,0.22132219154214053,0.26111037754884914
1,1,0,0,0,0,1,1,0,0,3,0,100,21,6.03,1.02,1.16,147.68,0.21,0.211798382018331,0.2611029592916775
0,1,0,1,1,0,0,0,1,1,5,100,100,30,7.42,1.12,1.47,159.76,0.3,0.2975126677326167,0.2610873878380122
1,0,1,0,1,0,1,1,0,1,5,0,100,33,7.57,1.39,1.55,134.0,0.33,0.3260840963040453,0.26107865181486234
1,0,1,1,1,1,0,0,0,1,5,50,100,35,7.58,1.35,1.51,142.16,0.35,0.3451317153516643,0.26107434908351673
1,0,1,1,0,1,1,1,0,1,5,100,100,31,8.55,1.67,1.85,138.76,0.31,0.30703647725642624,0.2610651592730946
0,1,1,1,0,0,1,0,1,1,3,50,100,29,7.64,1.78,1.34,116.46,0.29,0.2879888582088072,0.261056260268974
1,1,1,0,0,1,0,1,1,0,5,50,100,36,9.01,1.47,1.93,143.88,0.36,0.35465552487547386,0.2610532703107095
1,0,1,1,0,0,1,0,0,1,3,0,100,21,7.0,1.06,1.54,126.76,0.21,0.211798382018331,0.26105229553910303
0,1,0,0,1,1,0,0,1,1,5,100,100,24,7.24,1.11,1.29,164.77,0.24,0.2403698105897596,0.26104167684315077
0,1,1,0,0,1,0,1,1,0,3,100,100,27,6.66,1.56,1.33,152.83,0.27,0.2689412391611882,0.26103730715250467
0,1,1,1,1,0,0,0,1,0,3,50,100,28,7.02,1.8,1.25,139.6,0.28,0.27846504868499766,0.26103048702954723
1,1,1,0,0,1,1,1,0,1,3,0,100,29,7.6,1.21,1.34,142.27,0.29,0.2879888582088072,0.26099782497714186
1,1,0,1,1,1,0,1,0,1,3,50,100,25,6.55,1.54,1.41,119.24,0.25,0.2498936201135691,0.2609905485227371
1,1,1,1,1,0,1,0,0,0,3,100,100,33,8.49,2.25,1.56,149.15,0.33,0.3260840963040453,0.26097756502136915
1,0,1,1,0,1,0,0,0,1,3,50,100,31,7.97,1.39,1.56,145.24,0.31,0.30703647725642624,0.260969356980926
1,0,1,0,0,1,1,1,0,1,5,100,100,23,6.51,1.24,0.98,140.9,0.23,0.23084600106595005,0.2609682878726041
1,1,0,1,1,1,0,1,0,1,3,0,100,31,8.29,1.53,1.6,134.31,0.31,0.30703647725642624,0.2609658580496395
1,1,0,0,0,1,1,0,1,1,3,100,100,29,8.4,1.11,1.37,141.58,0.29,0.2879888582088072,0.26095093628184013
1,1,0,1,0,1,0,0,0,0,3,0,100,25,7.21,0.89,1.17,146.39,0.25,0.2498936201135691,0.2609356646140194
1,1,0,1,0,1,0,0,0,1,5,0,100,28,7.54,1.71,1.62,141.12,0.28,0.27846504868499766,0.26091774895776704
0,1,0,0,1,0,0,0,0,1,3,0,100,30,7.25,0.73,1.06,168.59,0.3,0.2975126677326167,0.26091135717797215
0,1,1,1,1,1,1,1,1,1,5,0,100,26,6.97,1.34,1.21,125.18,0.26,0.2594174296373786,0.26090458537181005
0,1,0,0,0,0,1,1,0,0,5,0,100,25,6.43,0.91,1.12,119.78,0.25,0.2498936201135691,0.26090178386816043
1,0,0,1,1,0,1,1,0,1,5,100,100,31,8.1,2.48,1.8,124.52,0.31,0.30703647725642624,0.2608684386458998
0,1,0,0,0,1,1,1,1,0,3,100,100,30,7.82,1.48,1.29,142.38,0.3,0.2975126677326167,0.26085149207132924
1,1,0,0,1,1,0,1,1,0,5,50,100,28,7.23,0.86,1.36,177.94,0.28,0.27846504868499766,0.2608401316641803
1,1,0,0,1,0,0,0,0,1,3,0,100,31,8.63,0.98,1.66,137.4,0.31,0.30703647725642624,0.26081392310404405
0,1,0,1,1,1,1,1,1,1,3,100,100,24,6.66,1.33,1.0,148.23,0.24,0.2403698105897596,0.2607862042329078
1,1,0,0,0,1,1,1,1,1,5,50,100,22,6.72,1.23,1.25,130.1,0.22,0.22132219154214053,0.2607503543173106
1,1,0,0,0,1,1,1,1,1,5,0,100,21,5.83,1.17,1.02,143.57,0.21,0.211798382018331,0.2607461929055973
1,0,1,0,1,0,1,0,1,0,5,0,100,26,6.86,1.17,1.29,137.71,0.26,0.2594174296373786,0.26071428362278354
0,1,0,1,1,0,0,0,0,1,3,0,100,31,8.11,1.9,1.47,175.62,0.31,0.30703647725642624,0.26068433911950817
1,0,1,0,1,0,0,1,1,0,5,100,100,30,8.41,1.39,1.84,142.89,0.3,0.2975126677326167,0.2606693644207963
1,1,0,0,0,0,0,1,1,1,5,100,100,29,8.03,1.81,1.1,138.53,0.29,0.2879888582088072,0.26066446789582776
1,1,0,1,0,1,1,0,1,0,3,100,100,29,7.35,1.59,1.52,160.57,0.29,0.2879888582088072,0.2606503599553941
1,0,0,1,0,0,1,1,0,1,5,0,100,27,7.12,0.84,1.15,172.74,0.27,0.2689412391611882,0.2606372505274635
1,1,0,0,0,1,0,0,0,0,3,0,100,28,7.62,1.16,1.22,153.73,0.28,0.27846504868499766,0.2606345987901317
1,1,0,1,1,0,0,0,1,1,5,100,100,24,6.12,1.23,1.05,145.27,0.24,0.2403698105897596,0.2606286999061874
1,1,1,1,1,1,1,0,0,0,5,0,100,29,8.3,1.25,1.89,140.7,0.29,0.2879888582088072,0.2606254901732657
1,1,0,1,1,0,0,1,1,1,5,100,100,32,7.61,1.13,1.41,174.9,0.32,0.3165602867802358,0.2606146669400409
1,1,0,1,1,1,0,0,1,1,3,100,100,24,5.8,0.89,1.08,156.46,0.24,0.2403698105897596,0.26058948495579454
1,1,0,0,0,1,1,1,1,0,5,100,100,27,7.84,2.1,1.52,130.41,0.27,0.2689412391611882,0.26058661734427224
1,1,0,1,0,1,1,1,1,1,3,100,100,27,8.44,1.2,1.61,155.96,0.27,0.2689412391611882,0.260571675462835
1,1,0,1,0,0,0,1,0,1,5,100,100,27,7.31,1.09,1.2,158.85,0.27,0.2689412391611882,0.26055766524602686
1,1,0,0,0,0,0,0,0,1,5,100,100,29,7.84,1.42,1.66,149.75,0.29,0.2879888582088072,0.2605563177448683
1,1,1,0,1,0,1,0,0,0,3,0,100,25,6.46,0.48,0.8,169.48,0.25,0.2498936201135691,0.26054032950427625
1,0,1,0,0,1,1,0,0,1,3,0,100,31,7.88,1.24,1.36,148.97,0.31,0.30703647725642624,0.2605377934944882
1,1,0,1,0,1,1,0,1,0,3,50,100,31,7.29,1.11,1.46,133.11,0.31,0.30703647725642624,0.2605299626190311
1,0,1,0,0,0,1,0,1,1,3,0,100,32,8.27,1.58,1.69,142.14,0.32,0.3165602867802358,0.26048879253547075
0,1,1,0,1,1,0,1,1,1,3,0,100,30,8.59,1.39,1.57,139.34,0.3,0.2975126677326167,0.2604788139657005
1,1,0,0,0,1,1,1,1,1,5,100,100,29,7.28,1.07,1.2,130.65,0.29,0.2879888582088072,0.2604415926312836
1,1,1,0,1,0,0,1,1,0,5,50,100,29,7.32,0.78,1.39,139.91,0.29,0.2879888582088072,0.2604339302616404
1,1,0,1,1,0,0,0,1,0,3,100,100,31,8.16,1.54,1.5,129.1,0.31,0.30703647725642624,0.26037874270755557
1,0,0,0,0,1,0,0,1,0,3,50,100,33,7.95,1.78,1.51,176.56,0.33,0.3260840963040453,0.260352832329927
1,0,1,0,1,0,1,0,0,0,3,100,100,26,8.0,1.16,1.74,144.91,0.26,0.2594174296373786,0.26030649682551654
1,1,1,1,1,0,1,0,0,0,5,0,100,28,7.82,0.96,1.7,165.74,0.28,0.27846504868499766,0.26029870588710763
0,1,1,1,0,1,1,0,1,0,3,50,100,27,7.36,0.86,1.32,164.82,0.27,0.2689412391611882,0.26028505436260607
1,1,1,0,1,1,0,1,1,0,5,100,100,28,6.84,1.12,1.08,147.28,0.28,0.27846504868499766,0.2602681131969398
0,1,0,1,1,0,1,0,1,1,3,0,100,31,7.62,1.43,1.41,128.62,0.31,0.30703647725642624,0.26026390277777417
0,1,1,1,0,1,1,0,1,1,3,50,100,27,7.16,1.92,1.32,141.56,0.27,0.2689412391611882,0.2602593709436672
0,1,1,0,0,1,0,1,1,0,3,50,100,17,5.7,0.79,0.84,183.99,0.17,0.1737031439230929,0.26025039784677134
0,1,1,1,1,0,1,0,1,1,3,0,100,29,7.62,0.66,1.24,161.32,0.29,0.2879888582088072,0.2602332814133939
1,1,0,0,0,0,0,1,1,1,3,50,100,34,8.61,1.69,1.78,141.81,0.34,0.3356079058278548,0.26017378188077184
1,1,0,0,0,1,0,1,1,0,5,50,100,24,6.0,0.75,0.9,156.93,0.24,0.2403698105897596,0.2601686002543676
0,1,1,0,0,1,1,0,0,0,3,0,100,15,4.89,0.58,0.74,124.26,0.15,0.15465552487547388,0.26015957807092144
1,1,0,1,1,1,0,1,1,1,3,100,100,27,7.29,1.64,1.37,159.93,0.27,0.2689412391611882,0.2601539466877189
1,1,1,0,1,1,0,0,1,1,3,0,100,26,8.01,1.97,1.81,152.83,0.26,0.2594174296373786,0.2601277600321722
1,1,0,0,0,0,1,1,1,1,3,100,100,24,5.5,0.93,0.85,123.01,0.24,0.2403698105897596,0.2601207400434301
1,0,0,1,1,1,0,0,0,1,5,50,100,29,7.68,1.24,1.29,151.1,0.29,0.2879888582088072,0.2601205050828868
1,0,1,1,1,0,1,0,1,0,5,50,100,26,6.11,0.86,1.16,122.91,0.26,0.2594174296373786,0.2601032716423562
0,1,1,0,0,0,1,1,0,0,3,0,100,28,7.59,1.16,1.38,152.31,0.28,0.27846504868499766,0.260070476574986
0,1,0,0,1,1,0,0,0,1,5,100,100,33,8.21,1.29,1.76,146.53,0.33,0.3260840963040453,0.26003234111181084
1,1,0,1,1,1,1,0,0,0,3,0,100,26,6.69,1.21,1.19,132.11,0.26,0.2594174296373786,0.26002944347582335
1,0,1,0,0,0,1,0,0,1,3,0,100,27,7.01,1.21,1.4,138.97,0.27,0.2689412391611882,0.2600291965912524
0,1,0,0,0,1,1,0,0,1,3,100,100,30,8.52,1.24,1.38,180.75,0.3,0.2975126677326167,0.26002873285371064
1,0,1,1,1,1,0,1,0,1,3,100,100,29,7.55,1.62,1.51,141.29,0.29,0.2879888582088072,0.2600283508467036
0,1,0,1,0,0,0,0,0,0,5,100,100,34,8.71,1.7,1.95,150.88,0.34,0.3356079058278548,0.2600249428724141
1,1,0,1,1,0,1,0,1,0,3,100,100,23,6.43,1.18,0.93,147.24,0.23,0.23084600106595005,0.26001432046225514
