buy_brown,buy_light_blue,buy_pink,buy_orange,buy_red,buy_yellow,buy_green,buy_indigo,buy_stations,buy_utilities,max_development_level,unspendable_cash,pred_avg_win_regressor,pred_game_win_prob_classifier
1,0,0,1,0,0,0,1,0,0,3,100,0.2451703558595239,0.24795285113516127
0,1,0,0,0,0,1,1,1,1,5,50,0.2592439489303769,0.24795249275321907
1,0,0,0,0,0,1,0,0,1,5,100,0.25514774319530437,0.24795163050685182
1,1,1,1,0,0,1,1,0,0,5,0,0.2552661682374062,0.2479515916100429
0,1,0,0,1,0,0,0,0,1,3,0,0.26074874318423064,0.24795145474430527
1,1,0,0,0,0,1,0,1,0,5,0,0.24173232260487412,0.2479510235233126
0,1,0,1,0,0,1,0,1,0,5,50,0.23392372551703078,0.24795077566962104
1,1,1,0,1,0,1,1,0,1,3,100,0.23609600288198912,0.2479507262263679
1,0,1,1,0,0,1,0,1,1,5,50,0.2298944526435534,0.24795026390517821
1,0,1,1,0,0,1,0,0,1,5,50,0.2458809181992943,0.2479500339056211
1,0,0,0,0,0,1,0,1,1,5,100,0.2724510549058498,0.24794992018439072
0,1,1,1,0,0,1,1,0,1,5,50,0.2574706960904334,0.24794945966525414
1,1,0,1,1,1,1,1,1,1,3,0,0.25830875658324054,0.2479488363271461
1,0,0,1,1,1,1,1,0,0,3,100,0.24941887597381293,0.24794826792186644
1,1,1,1,0,1,1,0,1,1,5,100,0.24427874576329983,0.24794815706956524
0,1,1,0,1,0,1,0,0,1,3,50,0.24808708471922974,0.2479480738618216
1,1,1,0,0,1,1,0,0,1,3,100,0.2410888395590835,0.24794790956041485
1,0,1,0,1,1,1,1,0,1,5,50,0.24705423497777315,0.2479477817677346
1,1,1,1,1,1,0,0,0,0,3,100,0.2489318130016482,0.24794775809572123
1,1,1,1,1,1,0,0,1,0,5,100,0.2410678679507171,0.24794746689418973
0,1,0,1,0,0,1,1,1,1,5,100,0.25211437525643654,0.2479472059916315
1,1,1,0,0,1,0,0,0,0,5,50,0.2488288416121217,0.24794708699766305
0,1,1,0,0,0,0,0,0,0,5,50,0.22233057823780514,0.2479465503111081
0,1,0,1,1,0,1,1,0,0,3,100,0.23503219553802174,0.24794650925420295
0,1,1,1,1,1,0,0,1,0,3,50,0.2826611946615243,0.24794614976985394
1,1,1,0,1,1,1,1,1,0,5,50,0.24874285554251385,0.24794613232149273
1,1,0,1,1,0,1,0,0,1,5,0,0.2542158762505517,0.24794577576225296
1,0,1,1,1,0,0,0,0,0,5,100,0.26314378982143616,0.24794311241432543
1,1,1,0,1,1,1,0,0,1,5,50,0.24419358099373403,0.24794286869559318
0,1,1,1,1,1,0,0,0,1,5,0,0.23601895540083412,0.2479426078892156
1,0,0,0,0,0,0,0,0,0,5,100,0.2452080687428276,0.24794252393743316
0,1,1,0,0,1,1,1,0,0,3,50,0.2376369351432403,0.2479425085001719
1,0,0,1,1,0,0,0,0,1,3,100,0.2323225156072672,0.2479416817411783
1,1,1,0,0,0,1,1,0,1,5,100,0.2540769017813312,0.24794139407599852
1,1,1,0,0,0,1,1,0,0,5,0,0.2714108264977488,0.2479411941593484
1,1,1,0,0,0,0,1,1,1,3,50,0.23729292630425253,0.24794068653190543
1,0,1,1,0,0,1,0,1,1,3,0,0.27555406718788367,0.24793956200411094
1,0,1,0,1,1,1,0,0,1,3,50,0.241576144591837,0.24793846478063242
1,1,1,0,1,0,1,0,1,0,5,50,0.2458536499967118,0.2479381599258991
1,1,0,0,0,0,1,0,0,0,5,0,0.2730765819191718,0.24793785849773525
0,1,1,0,1,1,1,0,0,1,5,50,0.2424401498557608,0.24793785458735557
0,1,0,1,0,1,0,1,1,1,5,100,0.2349919852077395,0.2479377334708778
1,0,1,1,0,1,0,1,1,1,3,50,0.26279907002226477,0.24793737672810784
0,1,0,1,0,1,0,1,1,1,5,50,0.2466156872131061,0.24793726467975513
1,0,0,0,1,0,0,0,1,1,5,0,0.2678432216396698,0.24793709099868844
1,0,0,0,0,0,1,0,0,0,3,50,0.2585579352011701,0.24793632551733702
1,1,0,0,0,1,1,0,1,0,3,50,0.24692984385085487,0.24793533243704827
1,1,1,1,1,0,1,0,0,1,3,50,0.2537503044702058,0.2479351707341917
1,1,0,1,0,0,0,0,0,0,3,100,0.24280594537750352,0.24793512474868123
1,0,1,0,0,1,1,0,1,0,5,0,0.24531887478683523,0.24793504330184274
1,1,1,0,1,1,0,0,0,0,3,100,0.2529822791641931,0.24793446408119574
1,0,0,1,0,1,0,1,1,1,3,0,0.22563471837425342,0.2479342896933124
0,1,1,0,1,1,0,0,0,1,3,0,0.25527997221346865,0.24793424718713641
1,1,1,0,1,1,0,0,1,0,5,100,0.24052192310347195,0.24793416158888087
0,1,0,0,1,0,0,0,0,0,3,50,0.24093197005973288,0.2479339100886222
1,0,0,0,1,1,1,1,1,0,5,100,0.2223038866551211,0.24793372655105364
0,1,1,1,0,0,1,0,0,1,3,0,0.2669382425379536,0.24793316517867742
1,1,0,1,0,0,1,0,1,1,5,50,0.2404705815273231,0.24793306573461038
1,0,0,0,0,1,1,1,1,0,5,0,0.21369399061871008,0.2479322954160823
1,1,1,1,1,1,1,0,0,1,5,100,0.2356472434128402,0.2479322894475378
1,0,0,1,0,0,0,0,0,0,5,100,0.23538659906076276,0.24793204541747768
0,1,0,1,1,0,1,0,0,1,3,50,0.24210497921549395,0.2479319269748264
1,0,0,1,1,0,1,0,0,0,5,50,0.26506236883455425,0.2479315968186248
1,1,0,0,1,1,0,0,0,1,3,0,0.2527481680392098,0.24793141341292718
1,1,1,1,1,1,1,0,0,0,5,0,0.2602080236915586,0.24793115009076838
1,1,1,0,0,0,0,0,1,1,5,50,0.24314966412850597,0.24793015713459568
1,0,0,1,1,1,1,0,0,0,5,50,0.24798299641312269,0.24792985769963766
0,1,0,1,1,0,1,1,1,0,3,0,0.23851820173356808,0.24792964222256023
1,0,0,0,1,1,1,0,1,0,5,0,0.2436722227167817,0.24792963091654752
1,0,0,0,0,0,1,0,0,0,3,0,0.23937367144606084,0.24792953328873582
1,0,0,1,1,1,0,0,1,0,3,50,0.25733134603526797,0.2479292920375776
1,1,1,1,1,0,1,0,0,0,5,0,0.26472982287408703,0.24792856061117
1,0,0,0,0,0,0,0,0,1,5,100,0.25440414583194565,0.24792743172207432
1,0,0,0,0,0,0,0,1,1,5,100,0.23709516316778542,0.24792678707279645
1,0,0,0,1,0,0,0,0,0,5,100,0.2406150693573004,0.2479261253307134
0,1,1,1,1,0,1,1,0,1,3,100,0.2360368746214385,0.24792567653264844
1,1,0,0,1,0,1,0,1,0,5,50,0.24298387644233035,0.247925210627803
1,1,1,0,1,0,1,0,1,1,5,0,0.24856922250698504,0.24792498278672664
1,1,0,0,0,0,1,1,1,0,5,50,0.23868645091045068,0.24792439131592303
0,1,1,0,0,1,1,1,1,0,5,50,0.2514333637002543,0.24792434403652458
1,0,1,1,0,1,1,0,1,0,3,50,0.2548200447149895,0.24792352429764647
1,0,1,1,0,0,0,0,0,1,5,50,0.2575111449119405,0.24792317815900722
0,1,0,1,1,0,1,1,1,0,3,50,0.22949241534258705,0.24792285777057307
1,1,0,1,0,0,1,0,0,1,3,50,0.24066215694231266,0.2479224938922365
0,1,0,1,0,1,0,1,1,1,5,0,0.2549414609340684,0.24792200722379834
1,0,0,1,1,0,0,0,0,0,5,0,0.2506360569568176,0.2479215793327459
1,1,0,0,0,0,1,0,0,1,5,0,0.2417947967873255,0.24792141890569447
1,0,1,1,1,0,0,0,0,0,5,50,0.2549040897123679,0.2479213786748264
1,0,1,0,1,1,1,1,1,0,5,100,0.24274613571319006,0.2479213514439539
0,1,0,1,0,0,0,0,1,1,3,0,0.24678309834172438,0.2479212916550945
1,0,1,0,1,1,0,0,1,1,5,50,0.25237441184263026,0.24792104016584168
0,1,1,1,0,1,0,1,1,1,3,50,0.2589420847330413,0.24792095081009782
1,1,1,1,0,1,0,0,0,0,5,50,0.2518914657502837,0.24792091773081562
1,0,1,0,0,1,0,1,0,1,3,100,0.2676665788090432,0.247920494445892
0,1,0,0,0,1,1,0,0,0,3,100,0.2507894092040801,0.24792001307285766
0,1,0,1,0,0,0,0,1,0,3,50,0.2351685827404521,0.24791998463174886
1,1,0,1,1,1,0,0,0,0,3,100,0.25253830488803775,0.24791992333469787
0,1,1,0,0,1,0,1,0,1,5,0,0.2529226963603442,0.2479198132992202
0,1,0,0,0,1,0,0,0,1,5,100,0.22307329887373822,0.24791965681617287
1,0,0,0,1,0,0,0,1,0,5,50,0.2567118066284837,0.24791869835240946
0,1,0,1,1,1,1,0,0,1,5,0,0.2415607690058545,0.24791832402523886
1,1,1,0,1,0,1,0,0,1,3,50,0.24691244024549505,0.24791828494560483
1,1,1,0,0,0,1,1,0,0,3,0,0.26888116396194967,0.24791802155089035
1,0,1,0,0,0,1,0,0,1,3,0,0.260859027987102,0.24791777999829706
0,1,0,1,0,1,0,0,0,1,5,100,0.24436533222548104,0.24791712901181245
1,1,0,0,1,1,1,0,1,1,3,50,0.2544867922809551,0.24791701317906326
1,0,1,0,1,0,0,0,0,1,3,50,0.23578987105044222,0.24791673575130208
1,1,1,1,0,0,0,0,1,0,3,0,0.24262939634771052,0.24791665981969482
1,1,0,1,0,1,0,0,0,0,3,100,0.2585381648315291,0.24791656102826706
1,1,1,0,0,1,0,1,1,1,5,100,0.24769015784276768,0.2479162846087002
1,1,1,0,1,1,1,1,0,1,3,50,0.24183335458589297,0.24791619721873145
1,0,0,0,1,0,0,1,0,0,3,50,0.24301110072911952,0.2479160930907375
1,0,1,1,1,0,0,0,1,0,5,0,0.2735408596936132,0.24791591486099987
1,0,0,1,1,0,0,0,0,0,5,100,0.250214557006971,0.24791567650332894
1,1,1,0,0,1,0,1,1,1,3,100,0.24050701507355626,0.2479156608887177
0,1,0,0,1,1,0,1,0,0,5,50,0.23590508439000288,0.2479153244712003
1,1,1,0,0,0,1,1,1,0,5,50,0.24623734235548422,0.24791521197889166
1,0,0,0,0,0,0,0,1,1,3,0,0.2566382778240026,0.2479142365642947
1,1,0,0,0,1,1,1,1,0,3,50,0.24158219428664568,0.24791346960934418
0,1,0,1,1,0,1,0,1,1,3,100,0.25924278804859596,0.24791303706808074
1,1,1,1,0,0,0,0,0,1,5,100,0.24546364384898448,0.24791290152220946
0,1,1,0,1,1,0,1,1,1,5,50,0.24373174485615204,0.2479127651691798
0,1,1,1,1,1,0,1,1,1,5,50,0.24369570046624686,0.2479127651691798
1,0,1,1,0,0,0,1,1,0,3,0,0.23729258201661282,0.2479127292483704
1,1,1,0,0,1,0,1,1,1,5,50,0.24300961774040528,0.24791242263055305
1,1,1,0,0,0,0,1,0,1,5,0,0.25613033727178197,0.2479117769087802
1,1,1,1,1,1,1,1,0,0,3,50,0.2438464008231789,0.24791137714018766
1,1,1,0,1,1,0,0,1,1,5,100,0.2495022142895528,0.24791137112315922
1,0,1,1,0,0,1,0,1,1,5,100,0.23561773081505658,0.2479108019079622
1,1,0,1,1,0,0,1,1,0,5,50,0.26686862184320465,0.24791059790251127
1,0,1,1,1,1,0,0,0,1,5,0,0.27337314470758173,0.24791059564714274
1,1,1,0,1,1,1,0,0,0,5,100,0.2315527260135702,0.24791059509745814
1,0,1,1,0,0,1,0,0,1,5,100,0.2521977538286109,0.24791057191628077
0,1,0,0,1,1,0,0,1,1,3,50,0.24995583557552514,0.24791049242249122
1,0,0,0,0,0,0,0,1,1,5,50,0.24430514966088168,0.24791030066576208
0,1,1,0,1,0,0,1,1,0,5,100,0.2588089822691056,0.24790999592994667
1,1,1,1,1,1,1,0,1,0,3,0,0.254972565362344,0.24790994493727053
0,1,0,1,0,0,0,0,1,1,3,50,0.24995071517975545,0.24790970415564387
0,1,1,0,0,0,1,1,1,1,5,100,0.2694128908347878,0.24790936236068223
1,0,0,1,1,1,1,0,1,1,3,0,0.26839228377266344,0.24790910260449434
1,0,0,0,0,0,0,0,0,1,5,50,0.2549498286337902,0.2479079399246305
0,1,0,1,1,0,0,0,1,1,3,50,0.253348956267878,0.24790785919642247
1,0,0,1,0,1,1,1,0,1,3,100,0.2612666626889779,0.2479076951597543
1,1,0,0,1,0,0,0,0,0,5,50,0.22884650111006513,0.24790718899944936
0,1,1,0,0,0,1,1,0,1,5,100,0.25372541064020987,0.24790649699210313
0,1,0,0,0,1,0,0,0,1,5,0,0.22368872967388795,0.24790598417903914
0,1,0,1,0,1,0,0,0,1,5,0,0.256582319887173,0.24790571233360964
0,1,1,1,0,1,1,1,0,0,3,100,0.25106566993805524,0.2479055123958827
1,1,1,0,1,0,1,0,1,1,3,0,0.24839282348643882,0.2479047208071541
0,1,0,1,1,1,1,0,0,0,3,100,0.24670656776411248,0.24790438122262012
1,1,1,1,1,0,1,0,1,1,5,100,0.25451991220426656,0.24790421035897925
0,1,0,1,1,1,0,0,0,0,5,100,0.24211351058779507,0.24790388954604303
1,1,1,1,1,0,0,0,0,1,5,100,0.2498554544228987,0.24790379379887337
0,1,0,0,1,1,0,0,0,0,5,50,0.22956157832339802,0.24790373293664986
1,0,0,0,1,1,1,1,1,1,3,100,0.2435072449356693,0.24790367920487513
1,1,0,0,1,0,1,0,1,0,3,50,0.25397774674354595,0.24790351243802639
1,1,1,0,1,0,1,0,0,0,5,50,0.2504391172479026,0.24790339116159305
1,1,0,0,0,0,1,1,1,1,3,100,0.2578795845722938,0.24790326864774997
0,1,0,1,1,0,0,0,0,1,3,50,0.24216064512676938,0.2479031855403619
0,1,1,1,0,1,1,1,1,0,5,50,0.25210532657721396,0.2479030994049812
0,1,1,0,1,0,1,0,0,1,3,100,0.2464233796071425,0.24790255321241741
0,1,0,0,1,0,1,1,1,0,3,0,0.24644856967422596,0.24790240843771078
1,1,0,0,1,0,1,0,0,1,5,50,0.243240606946858,0.24790208434991542
0,1,0,0,1,1,0,0,0,1,3,100,0.2590661496487825,0.24790096340157736
1,1,1,1,0,0,1,0,0,0,3,100,0.23644448393205722,0.24790051462780366
1,1,0,1,1,0,0,1,0,0,5,50,0.2584472709507385,0.24790012516684193
1,1,1,0,0,1,1,1,0,1,5,100,0.25003179755050375,0.24790010029297632
1,0,0,0,0,0,0,1,0,1,5,100,0.25609027867963574,0.24789989514754204
1,0,1,0,0,0,0,1,0,1,5,100,0.25474055370905857,0.24789985635448653
0,1,1,1,0,1,0,1,0,1,5,50,0.22931898411268117,0.24789979414002658
1,0,0,0,0,0,0,1,1,1,5,100,0.2507274366595633,0.24789968411490934
1,0,1,0,0,0,0,1,1,1,5,100,0.25900955553621885,0.24789964532189956
1,1,1,0,1,1,1,0,0,0,3,0,0.26264842069148414,0.2478995025777598
1,1,0,0,0,1,1,0,1,1,3,0,0.2575327336190036,0.24789887773420585
1,0,0,0,1,1,1,1,0,0,5,100,0.21783339922644668,0.24789772594984738
1,0,0,0,1,1,0,0,0,1,5,0,0.2616334652022624,0.2478971093330007
0,1,0,0,1,0,1,0,0,0,5,0,0.26525029857761984,0.247897041383488
1,1,0,0,1,0,1,1,1,1,3,0,0.24706148481189344,0.24789691647588996
1,0,0,1,1,0,1,0,1,0,5,0,0.27444145437886835,0.24789641545057842
1,0,1,0,1,1,1,1,0,1,5,0,0.2584498896483124,0.24789574602433717
1,0,1,0,1,0,0,0,0,0,5,50,0.2512427556000408,0.2478956794797158
1,0,1,1,1,1,0,0,0,0,5,50,0.2522012419613841,0.24789540454315534
1,0,0,1,0,0,0,1,1,0,5,0,0.2175033830098059,0.24789489193115832
1,1,1,1,0,0,1,1,0,1,3,0,0.2653417967841128,0.2478946222478943
1,1,1,0,0,1,1,1,1,0,3,100,0.23404481819660572,0.24789451429604098
1,0,0,1,1,0,1,1,0,1,5,100,0.26078012591760563,0.2478945003638305
0,1,0,0,1,1,1,0,0,1,5,0,0.2404817954389447,0.24789424888399206
1,1,0,0,1,0,1,0,1,0,5,0,0.24447299446889403,0.24789401108769984
1,1,0,1,0,1,0,1,1,0,5,0,0.2576627083161548,0.24789345153720005
1,1,0,1,1,0,1,1,0,1,5,50,0.2670095147598335,0.24789319818513572
0,1,1,1,0,1,0,1,1,1,5,0,0.25236551862124623,0.24789306429668362
1,0,1,0,1,1,0,0,1,1,3,0,0.2572246003246305,0.24789301105931538
0,1,0,0,1,0,1,0,0,0,3,100,0.24541435585523633,0.24789274445796114
1,0,0,1,0,1,1,1,1,1,3,100,0.25992325740817734,0.24789172083966537
0,1,0,0,1,1,0,0,1,1,3,100,0.246977544005837,0.24789137913048093
1,1,0,0,1,0,0,0,1,0,5,50,0.24012886208161804,0.24789122421450838
1,0,1,0,1,0,0,0,1,1,3,50,0.2252314218139396,0.24789115881130291
1,1,1,1,1,0,1,0,0,0,3,50,0.2570805600850791,0.24789094696177733
0,1,0,1,1,0,1,0,0,1,3,0,0.24389826486167063,0.24789059628086835
0,1,0,1,0,1,0,1,1,1,3,0,0.24948507534043726,0.2478901441064761
0,1,1,0,0,1,1,1,0,0,3,0,0.2476175686851755,0.24789003524662614
1,0,1,1,0,1,1,0,0,0,3,50,0.25326054409625,0.24788939092540807
1,1,1,1,1,0,0,1,1,1,3,0,0.2557390552116101,0.24788902143468133
1,0,1,1,0,1,0,1,0,1,3,100,0.269988246119189,0.24788896450043657
1,1,0,1,1,1,0,0,1,0,5,0,0.22821040044338411,0.247888858817691
1,1,1,1,1,0,1,0,1,1,5,0,0.2597260923537505,0.24788882871316567
0,1,1,0,0,0,1,0,0,0,3,0,0.2623336859210567,0.24788878625617672
1,0,0,1,0,0,1,1,0,1,3,100,0.25135654466145546,0.24788839920681366
1,1,0,0,0,0,0,1,1,0,5,100,0.2585712816446981,0.24788834664020176
1,1,1,1,0,1,1,0,0,0,3,50,0.24899310909126085,0.2478881626723953
0,1,0,0,1,1,0,0,0,0,3,50,0.23641284993625342,0.2478878447182423
0,1,1,1,1,1,1,0,1,1,5,0,0.26082869649685586,0.24788700324277105
1,0,1,0,1,1,0,0,1,0,3,100,0.24116490999241735,0.24788604320819135
1,1,1,1,0,1,0,0,1,1,5,0,0.24523978589725973,0.24788571856548533
0,1,0,0,1,0,0,0,0,1,5,50,0.24829324331928035,0.2478855390472094
1,0,1,0,1,1,1,1,0,0,5,100,0.24144736073977618,0.24788535086967411
0,1,1,0,0,0,0,0,0,1,3,50,0.23447681595481432,0.2478851816812117
1,0,1,1,1,1,0,0,1,0,3,100,0.2451698493696494,0.24788484043289666
1,0,0,0,1,1,1,0,0,1,5,50,0.24904848529895773,0.24788482923055258
1,1,1,1,1,1,1,1,1,1,5,50,0.2555066102953643,0.24788468915150935
1,0,1,0,0,1,0,1,1,1,5,100,0.2585914144891172,0.24788468291726842
1,0,1,0,1,0,0,1,0,1,5,100,0.24013215213484201,0.2478846634854958
1,0,0,1,0,0,1,1,1,1,3,100,0.2619930864316192,0.24788424875695592
0,1,0,1,1,0,1,1,1,0,5,100,0.23848737021637856,0.24788423927707032
1,1,1,1,0,0,0,1,0,1,3,0,0.24386752005316464,0.24788422866418203
0,1,1,0,1,0,0,1,1,0,5,50,0.2676028933683717,0.2478836095130303
0,1,0,1,1,0,0,0,1,1,5,100,0.26760865415393364,0.24788265764211714
0,1,1,0,0,1,0,0,0,1,5,50,0.22198256813957767,0.24788224542118545
1,0,1,1,0,0,0,1,1,0,5,0,0.2501066951363639,0.24788207430999137
1,1,1,1,0,1,1,1,1,1,5,50,0.24360307034714154,0.247881905121921
1,0,1,1,0,1,0,1,0,0,3,0,0.2482375714352203,0.24788186529193226
1,0,1,1,1,0,1,0,1,1,3,100,0.251275649714174,0.24788184561406865
1,0,0,0,0,1,0,1,0,0,5,100,0.24133385189144063,0.24788159186181308
1,1,1,0,1,0,1,0,0,0,5,100,0.253856883478781,0.24788118605554801
1,1,0,0,1,0,1,0,0,0,3,0,0.2488066311406184,0.24788112760694908
1,0,1,0,0,1,0,1,0,0,5,100,0.25082315113643466,0.24788086436683732
0,1,1,1,1,1,0,0,0,0,3,50,0.2454547874184287,0.24788071386415078
0,1,1,0,1,0,1,1,0,1,3,100,0.23678246379995907,0.24788041964114865
1,0,1,1,1,1,0,1,1,1,5,50,0.25390391779668325,0.24788034840767725
1,0,1,0,1,1,0,1,1,0,3,100,0.24061405687163898,0.2478798433172471
1,0,1,1,1,1,0,0,1,1,5,100,0.24207430106515143,0.2478796218134529
1,1,1,1,1,1,0,1,0,1,5,0,0.2482820353664036,0.24787941068152133
1,1,1,1,1,1,1,1,1,1,3,50,0.25550228898351923,0.24787914130330485
1,0,0,0,1,1,1,1,0,0,3,100,0.21906489769659498,0.24787894098654503
0,1,0,0,1,1,1,0,0,1,3,50,0.252217778411328,0.2478787238359416
1,0,1,1,0,1,0,1,1,1,3,100,0.2593448735161824,0.247878440270869
1,0,0,0,0,0,0,1,0,1,3,0,0.24405930967254053,0.24787825104386269
1,1,1,0,1,1,1,1,0,0,3,50,0.24397706031126223,0.24787791748182658
1,1,0,0,0,0,0,0,1,0,5,0,0.24317324223845405,0.2478778711779511
0,1,1,1,0,0,1,1,1,1,3,100,0.2624921256963859,0.24787775585398547
0,1,1,0,0,0,1,0,0,0,3,50,0.246426476804038,0.24787764483827632
1,0,0,0,1,0,1,1,0,1,5,100,0.22922749363500988,0.24787726776711155
1,1,1,1,1,1,0,0,1,1,3,0,0.2680474035184589,0.24787690376413435
1,0,1,0,1,1,0,0,0,1,5,50,0.25634871033957757,0.2478768793306882
0,1,1,1,0,0,1,1,0,0,5,0,0.26032757615372265,0.24787668246933311
1,1,1,1,1,1,1,1,0,1,5,50,0.24431729874643857,0.24787663678111377
0,1,0,0,0,1,1,0,1,1,3,0,0.2359809615670567,0.24787595956071656
1,0,0,0,0,1,0,0,1,1,5,100,0.21593706626695217,0.24787589303399585
0,1,1,1,0,0,1,1,0,0,5,100,0.25857747508770873,0.24787580354640143
0,1,0,1,0,0,1,0,1,0,3,0,0.25696113057597375,0.24787531611055305
1,1,0,0,1,1,1,1,0,0,5,50,0.26374485373044987,0.24787531252514858
1,0,1,1,0,1,0,0,1,1,5,50,0.25764536161902796,0.24787447536870574
1,1,1,1,1,1,0,0,1,1,5,100,0.2444057918395881,0.24787423587837157
0,1,0,0,0,1,0,0,0,1,3,0,0.23484731771269,0.24787415825992626
0,1,0,1,0,1,0,0,0,1,3,0,0.2544281115304574,0.24787388641449676
0,1,1,0,1,1,0,1,1,1,3,50,0.2616719080104988,0.24787363606541732
0,1,1,1,1,1,0,1,1,1,3,50,0.2590680891877406,0.24787363606541732
1,0,0,1,0,1,0,1,0,0,5,100,0.2395127095249522,0.24787345375635123
1,1,0,0,1,1,0,0,1,0,5,0,0.22126627584791667,0.24787338044347576
1,1,1,1,1,1,0,0,1,0,3,100,0.26032857376998225,0.24787322684329488
1,1,1,0,0,0,0,1,1,0,5,50,0.26320508126430076,0.2478731925743692
1,1,1,1,0,1,0,0,1,1,5,100,0.2410150982292997,0.24787311361452574
1,1,1,1,0,1,1,1,1,1,5,0,0.2480926375217394,0.24787303038321357
1,0,0,1,1,0,1,0,0,1,3,50,0.2311154075054035,0.2478720076989171
0,1,1,1,1,1,1,0,1,0,5,100,0.2464119363648562,0.2478719028790072
1,0,0,1,0,1,0,0,1,1,5,100,0.21175777034513932,0.24787156809726082
1,0,0,0,0,1,0,0,0,0,5,50,0.2606268471710066,0.24787090184833555
1,1,1,0,1,1,1,1,1,0,3,0,0.2506637481180807,0.2478702800520161
1,1,1,1,0,0,0,0,0,1,5,50,0.24780499896393857,0.24787021137708365
1,0,0,1,0,1,0,1,0,0,3,100,0.2537797427020989,0.24787011254288452
1,0,0,1,0,0,0,1,1,1,5,100,0.24283208735602765,0.24787009938322074
1,0,1,1,0,0,0,1,1,1,5,100,0.25144674524958194,0.24787006059075117
1,0,0,1,0,0,0,1,0,1,5,100,0.2562380361254696,0.24787000165098227
1,0,1,1,0,0,0,1,0,1,5,100,0.2546853930335518,0.24786996285862903
1,1,1,1,1,0,1,1,1,0,3,0,0.2463056858335528,0.24786993522405504
1,0,1,0,1,1,0,0,0,0,5,50,0.2596619536848331,0.24786971608014782
0,1,0,1,1,0,1,0,1,1,5,100,0.2577651997751667,0.2478693782730887
0,1,1,0,0,0,1,0,1,1,3,100,0.25954555879416025,0.24786868493507713
1,0,1,0,0,0,0,0,1,0,5,50,0.2264221635237935,0.2478685392817485
1,1,1,1,1,0,1,0,0,1,5,0,0.25149698800775827,0.24786830352309175
0,1,1,1,1,0,0,1,1,1,3,0,0.24942418677580852,0.24786815576047821
1,0,0,1,1,0,0,1,0,1,5,100,0.24615641766510574,0.2478679211751608
1,1,1,1,0,0,0,1,0,1,3,100,0.24457591163641157,0.24786745226168644
1,1,1,0,1,1,1,1,1,1,5,50,0.24077234202524878,0.24786726885267663
1,0,1,1,1,1,1,1,0,0,5,0,0.24916062549682655,0.24786706715849638
1,0,0,1,1,1,0,0,1,0,5,0,0.25361944201889064,0.24786689199705197
1,0,1,1,0,0,1,1,0,1,5,100,0.2559836325816252,0.24786688504897766
1,0,1,1,0,0,1,1,1,1,5,100,0.25128308810923294,0.247866674017376
1,1,1,0,0,0,1,0,0,0,3,100,0.24600840013420808,0.2478663848540988
0,1,1,0,0,1,1,1,1,0,3,50,0.24910708872478401,0.24786619547466587
1,0,0,0,1,1,0,1,0,0,5,100,0.2382576869956414,0.2478657693397865
1,1,0,0,0,0,0,0,0,0,5,0,0.2507269035366491,0.2478656379841478
1,1,1,1,0,0,1,1,1,1,3,100,0.23471019515353217,0.2478654522200448
1,1,0,1,1,1,1,0,1,0,3,0,0.24572415898406696,0.24786526088657834
1,1,1,1,0,0,1,1,1,1,5,0,0.25040282991293594,0.24786509319960767
1,0,1,0,1,1,0,1,0,0,5,100,0.24091509758154375,0.24786507998526136
1,1,0,0,0,1,1,0,1,1,3,50,0.2566888942132829,0.24786405299190642
1,1,0,0,0,0,0,1,0,0,3,50,0.24712578820862763,0.24786354855934728
1,1,1,0,1,1,1,1,0,0,5,0,0.24641535090000855,0.24786300622320434
1,0,0,0,1,0,0,1,0,1,3,100,0.22295489879322586,0.24786261180030006
1,0,1,1,1,1,0,0,1,0,3,50,0.2587032882860761,0.24786235810244098
0,1,0,1,0,1,1,0,1,1,3,50,0.25816295587510385,0.247862162270554
0,1,1,1,1,1,0,0,1,0,5,50,0.26406427503826213,0.2478620270435586
1,1,1,1,0,1,1,0,1,1,5,0,0.23819839780886326,0.24786191646972008
1,1,1,1,1,0,0,1,1,0,5,0,0.2576544480474642,0.24786159375564432
1,0,0,1,1,1,1,1,1,1,3,100,0.267792154075721,0.24786121755550922
1,1,0,0,1,1,0,1,0,0,3,100,0.251819596594944,0.24786095228279703
1,0,1,1,0,1,1,0,1,1,3,50,0.24884638738586032,0.24786090484411144
1,1,0,1,1,1,1,1,0,0,3,0,0.26972963899112257,0.24786066480197816
1,0,0,0,1,1,0,1,0,0,3,100,0.24192117940045005,0.24786016420517587
0,1,0,0,0,1,1,0,1,1,5,50,0.25454172706823225,0.2478600745525675
1,1,1,0,1,1,0,0,1,0,3,100,0.24915356779389605,0.24785992818241898
0,1,1,0,1,1,1,1,1,0,3,100,0.2545646528409948,0.2478598306499697
0,1,1,1,0,0,1,0,1,0,3,0,0.26198278932483476,0.24785958198788943
1,1,0,0,1,0,1,1,0,1,5,100,0.23773936919705374,0.24785926669187847
0,1,1,1,1,0,1,1,0,0,3,0,0.24411577777177304,0.24785926007519624
1,0,0,0,1,0,1,0,1,1,3,50,0.25815038336182283,0.2478590204507385
1,1,0,1,1,1,0,0,0,1,5,50,0.24594625798747,0.24785879073720518
1,1,1,0,1,0,1,0,0,0,3,50,0.2569400023755001,0.24785779900853816
0,1,1,1,1,0,0,0,0,1,5,100,0.24568411901110593,0.24785666938834455
1,1,0,1,0,0,0,0,0,1,3,0,0.2345349129064924,0.24785651952847382
